GROUP_CODE,GROUP_NAME,ENTITY_CD,ENTITY_NAME
6,Public School,110200010004,VIRGIL ELEMENTARY SCHOOL
6,Public School,110200010008,ALTON B PARKER SCHOOL
6,Public School,110200010009,RANDALL SCHOOL
6,Public School,110200010010,F E SMITH SCHOOL
6,Public School,110200010011,CORTLAND JUNIOR-SENIOR HIGH SCHOOL
6,Public School,110304040001,MCGRAW ELEMENTARY SCHOOL
6,Public School,110304040002,MCGRAW SECONDARY SCHOOL
6,Public School,110701060001,HOMER SENIOR HIGH SCHOOL
6,Public School,110701060002,HOMER ELEMENTARY SCHOOL
6,Public School,110701060003,HOMER INTERMEDIATE SCHOOL
6,Public School,110701060006,HOMER JUNIOR HIGH SCHOOL
6,Public School,110901040001,MARATHON HIGH SCHOOL
6,Public School,110901040002,WILLIAM APPLEBY ELEMENTARY SCHOOL
6,Public School,120102040001,ANDES CENTRAL SCHOOL
6,Public School,120301040001,DOWNSVILLE CENTRAL SCHOOL
6,Public School,120401040001,CHARLOTTE VALLEY SCHOOL
6,Public School,120501040001,DELAWARE ACADEMY ELEMENTARY SCHOOL
6,Public School,120501040002,DELAWARE ACADEMY HIGH SCHOOL
6,Public School,120701040001,FRANKLIN CENTRAL SCHOOL
6,Public School,120906040001,HANCOCK ELEMENTARY SCHOOL
6,Public School,120906040002,HANCOCK JUNIOR-SENIOR HIGH SCHOOL
6,Public School,121401040001,MARGARETVILLE CENTRAL SCHOOL
6,Public School,121502040001,ROXBURY CENTRAL SCHOOL
6,Public School,121601060002,SIDNEY ELEMENTARY SCHOOL
6,Public School,121601060005,SIDNEY MIDDLE SCHOOL
6,Public School,121601060006,SIDNEY HIGH SCHOOL
6,Public School,121701040001,STAMFORD CENTRAL SCHOOL
6,Public School,121702040001,SOUTH KORTRIGHT CENTRAL SCHOOL
6,Public School,121901040001,TOWNSEND ELEMENTARY SCHOOL
6,Public School,121901040002,WALTON HIGH SCHOOL
6,Public School,121901040003,WALTON MIDDLE SCHOOL
6,Public School,130200010001,J V FORRESTAL ELEMENTARY SCHOOL
6,Public School,130200010002,SOUTH AVENUE SCHOOL
6,Public School,130200010003,GLENHAM SCHOOL
6,Public School,130200010004,ROMBOUT MIDDLE SCHOOL
6,Public School,130200010005,BEACON HIGH SCHOOL
6,Public School,130200010006,SARGENT SCHOOL
6,Public School,130502020001,WINGDALE ELEMENTARY SCHOOL
6,Public School,130502020002,DOVER ELEMENTARY SCHOOL
6,Public School,130502020003,DOVER HIGH SCHOOL
6,Public School,130502020004,DOVER MIDDLE SCHOOL
6,Public School,130801060002,NETHERWOOD SCHOOL
6,Public School,130801060003,RALPH R SMITH SCHOOL
6,Public School,130801060005,VIOLET AVENUE SCHOOL
6,Public School,130801060006,HAVILAND MIDDLE SCHOOL
6,Public School,130801060007,FRANKLIN D ROOSEVELT SENIOR HIGH SCHOOL
6,Public School,130801060008,NORTH PARK ELEMENTARY SCHOOL
6,Public School,131101040004,WEBUTUCK HIGH SCHOOL
6,Public School,131101040006,WEBUTUCK ELEMENTARY SCHOOL
6,Public School,131101040007,EUGENE BROOKS MIDDLE SCHOOL
6,Public School,131201040001,PAWLING ELEMENTARY SCHOOL
6,Public School,131201040002,PAWLING HIGH SCHOOL
6,Public School,131201040003,PAWLING MIDDLE SCHOOL
6,Public School,131301040001,SEYMOUR SMITH INTERMEDIATE LEARNING CENTER
6,Public School,131301040002,STISSING MOUNTAIN HIGH SCHOOL
6,Public School,131301040003,COLD SPRING EARLY LEARNING CENTER
6,Public School,131301040004,STISSING MOUNTAIN MIDDLE SCHOOL
6,Public School,131500010001,WARRING MAGNET ACADEMY OF SCIENCE AND TECHNOLOGY
6,Public School,131500010003,GOV GEORGE CLINTON SCHOOL
6,Public School,131500010006,G W KRIEGER SCHOOL
6,Public School,131500010007,SMITH EARLY LEARNING CENTER
6,Public School,131500010009,MORSE YOUNG MAGNET SCHOOL
6,Public School,131500010010,POUGHKEEPSIE HIGH SCHOOL
6,Public School,131500010011,POUGHKEEPSIE MIDDLE SCHOOL
6,Public School,131500010013,COLUMBUS SCHOOL
6,Public School,131601060001,ARTHUR S MAY SCHOOL
6,Public School,131601060002,BEEKMAN SCHOOL
6,Public School,131601060004,OVERLOOK PRIMARY SCHOOL
6,Public School,131601060005,TRAVER ROAD PRIMARY SCHOOL
6,Public School,131601060008,ARLINGTON HIGH SCHOOL
6,Public School,131601060010,WEST ROAD/D'AQUANNIS INTERMEDIATE SCHOOL
6,Public School,131601060011,NOXON ROAD ELEMENTARY SCHOOL
6,Public School,131601060012,LAGRANGE MIDDLE SCHOOL
6,Public School,131601060013,TITUSVILLE INTERMEDIATE
6,Public School,131601060014,VAIL FARM ELEMENTARY SCHOOL
6,Public School,131601060015,UNION VALE MIDDLE SCHOOL
6,Public School,131602020001,HAGAN SCHOOL
6,Public School,131602020003,NASSAU SCHOOL
6,Public School,131602020004,ORVILLE A TODD MIDDLE SCHOOL
6,Public School,131602020005,SPACKENKILL HIGH SCHOOL
6,Public School,131701060002,RED HOOK SENIOR HIGH SCHOOL
6,Public School,131701060004,LINDEN AVENUE MIDDLE SCHOOL
6,Public School,131701060006,MILL ROAD-INTERMEDIATE GRADES
6,Public School,131701060008,MILL ROAD-PRIMARY GRADES
6,Public School,131801040001,RHINEBECK SENIOR HIGH SCHOOL
6,Public School,131801040002,CHANCELLOR LIVINGSTON ELEMENTARY SCHOOL
6,Public School,131801040003,BULKELEY MIDDLE SCHOOL
6,Public School,132101060001,BRINCKERHOFF ELEMENTARY SCHOOL
6,Public School,132101060002,FISHKILL ELEMENTARY SCHOOL
6,Public School,132101060003,FISHKILL PLAINS ELEMENTARY SCHOOL
6,Public School,132101060004,GAYHEAD SCHOOL
6,Public School,132101060005,JAMES S EVANS ELEMENTARY SCHOOL
6,Public School,132101060006,KINRY ROAD ELEMENTARY SCHOOL
6,Public School,132101060007,VASSAR ROAD ELEMENTARY SCHOOL
6,Public School,132101060008,SHEAFE ROAD ELEMENTARY SCHOOL
6,Public School,132101060009,VAN WYCK JUNIOR HIGH SCHOOL
6,Public School,132101060010,WAPPINGERS JUNIOR HIGH SCHOOL
6,Public School,132101060011,ROY C KETCHAM SENIOR HIGH SCHOOL
6,Public School,132101060012,OAK GROVE ELEMENTARY SCHOOL
6,Public School,132101060013,MYERS CORNERS SCHOOL
6,Public School,132101060015,JOHN JAY SENIOR HIGH SCHOOL
6,Public School,132101060016,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL
6,Public School,132201040001,MILLBROOK MIDDLE SCHOOL
6,Public School,132201040002,ALDEN PLACE ELEMENTARY SCHOOL
6,Public School,132201040003,ELM DRIVE ELEMENTARY SCHOOL
6,Public School,132201040005,MILLBROOK HIGH SCHOOL
6,Public School,140101060003,ALDEN PRIMARY AT TOWNLINE
6,Public School,140101060005,ALDEN MIDDLE SCHOOL
6,Public School,140101060006,ALDEN SENIOR HIGH SCHOOL
6,Public School,140201060001,AMHERST MIDDLE SCHOOL
6,Public School,140201060002,AMHERST CENTRAL HIGH SCHOOL
6,Public School,140201060005,SMALLWOOD DRIVE SCHOOL
6,Public School,140201060006,WINDERMERE BLVD SCHOOL
6,Public School,140203060001,MILL MIDDLE SCHOOL
6,Public School,140203060002,DODGE ELEMENTARY SCHOOL
6,Public School,140203060003,MAPLE EAST ELEMENTARY SCHOOL
6,Public School,140203060004,WILLIAMSVILLE SOUTH HIGH SCHOOL
6,Public School,140203060005,HEIM ELEMENTARY SCHOOL
6,Public School,140203060007,FOREST ELEMENTARY SCHOOL
6,Public School,140203060008,MAPLE WEST ELEMENTARY SCHOOL
6,Public School,140203060009,HEIM MIDDLE SCHOOL
6,Public School,140203060010,WILLIAMSVILLE NORTH HIGH SCHOOL
6,Public School,140203060011,COUNTRY PARKWAY ELEMENTARY SCHOOL
6,Public School,140203060012,CASEY MIDDLE SCHOOL
6,Public School,140203060013,WILLIAMSVILLE EAST HIGH SCHOOL
6,Public School,140203060015,TRANSIT MIDDLE SCHOOL
6,Public School,140207060002,GLENDALE ELEMENTARY SCHOOL
6,Public School,140207060003,MAPLEMERE ELEMENTARY SCHOOL
6,Public School,140207060005,SWEET HOME MIDDLE SCHOOL
6,Public School,140207060006,SWEET HOME SENIOR HIGH SCHOOL
6,Public School,140207060007,WILLOW RIDGE ELEMENTARY SCHOOL
6,Public School,140207060008,HERITAGE HEIGHTS ELEMENTARY SCHOOL
6,Public School,140301030001,PARKDALE ELEMENTARY SCHOOL
6,Public School,140301030004,EAST AURORA MIDDLE SCHOOL
6,Public School,140301030005,EAST AURORA HIGH SCHOOL
6,Public School,140600010001,DISCOVERY SCHOOL
6,Public School,140600010003,D'YOUVILLE-PORTER CAMPUS
6,Public School,140600010006,BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY
6,Public School,140600010017,PS 17
6,Public School,140600010018,DR ANTONIA PANTOJA COMMUNITY SCHOOL OF ACADEMIC EXCELLENCE AT #18
6,Public School,140600010019,NATIVE AMERICAN MAGNET
6,Public School,140600010027,PS 27 HILLERY PARK ACADEMY
6,Public School,140600010031,HARRIET ROSS TUBMAN ACADEMY
6,Public School,140600010032,BUILD ACADEMY
6,Public School,140600010033,BILINGUAL CENTER
6,Public School,140600010037,MARVA J DANIEL FUTURES PREPARATORY SCHOOL
6,Public School,140600010039,"DR MARTIN LUTHER KING, JR MULTICULTURAL INSTITUTE"
6,Public School,140600010042,PS 42 OCCUPATIONAL TRAINING CENTER
6,Public School,140600010043,LOVEJOY DISCOVERY SCHOOL #43
6,Public School,140600010045,INTERNATIONAL SCHOOL
6,Public School,140600010053,COMMUNITY SCHOOL #53 AT #4
6,Public School,140600010054,DR GEORGE BLACKMAN ECC
6,Public School,140600010056,FREDERICK OLMSTED #156
6,Public School,140600010059,PS 59 DR CHARLES DREW SCIENCE MAGNET
6,Public School,140600010061,PS 61 AT 171
6,Public School,140600010064,PS 64 FREDERICK LAW OLMSTED
6,Public School,140600010065,PS 65 ROOSEVELT ACADEMY ECC
6,Public School,140600010066,PS 66 NORTH PARK ACADEMY
6,Public School,140600010069,PS 69 HOUGHTON ACADEMY
6,Public School,140600010072,LORRAINE ELEMENTARY SCHOOL
6,Public School,140600010074,PS 74 HAMLIN PARK ELEMENTARY SCHOOL
6,Public School,140600010076,HERMAN BADILLO COMMUNITY SCHOOL
6,Public School,140600010080,HIGHGATE HEIGHTS
6,Public School,140600010081,PS 81
6,Public School,140600010082,PS 82
6,Public School,140600010084,PS 84
6,Public School,140600010093,SOUTHSIDE ELEMENTARY SCHOOL
6,Public School,140600010094,DR LYDIA T WRIGHT SCH OF EXCELLENCE
6,Public School,140600010097,BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS
6,Public School,140600010098,MCKINLEY VOCATIONAL HIGH SCHOOL
6,Public School,140600010099,BENNETT HIGH SCHOOL
6,Public School,140600010101,BURGARD VOCATIONAL HIGH SCHOOL
6,Public School,140600010102,CITY HONORS SCHOOL AT FOSDICK MASTEN PARK
6,Public School,140600010104,EMERSON SCHOOL OF HOSPITALITY
6,Public School,140600010105,HUTCHINSON CENTRAL TECHNICAL HIGH SCHOOL
6,Public School,140600010107,LAFAYETTE HIGH SCHOOL
6,Public School,140600010108,RIVERSIDE INSTITUTE OF TECHNOLOGY
6,Public School,140600010110,SOUTH PARK HIGH SCHOOL
6,Public School,140600010118,WEST HERTEL ELEMENTARY SCHOOL
6,Public School,140600010119,WATERFRONT SCHOOL
6,Public School,140600010122,BENNETT PARK MONTESSORI SCHOOL
6,Public School,140600010126,STANLEY MAKOWSKI EARLY CHILDHOOD CENTER
6,Public School,140600010128,LEONARDO DA VINCI HIGH SCHOOL
6,Public School,140600010129,GRABIARZ-CAMPUS SCHOOL #79
6,Public School,140600010130,FRANK A SEDITA SCHOOL #30
6,Public School,140600010132,MATH SCIENCE TECHNOLOGY PREPARATORY SCHOOL AT SENECA (THE)
6,Public School,140600010133,ALTERNATIVE HIGH SCHOOL AT 44
6,Public School,140600010135,MIDDLE EARLY COLLEGE HIGH SCHOOL
6,Public School,140600010197,HARVEY AUSTIN SCHOOL #97
6,Public School,140600010307,EAST HIGH SCHOOL
6,Public School,140600010308,INTERNATIONAL PREPARATORY SCHOOL AT GROVER CLEVELAND AT #187
6,Public School,140600860814,KING CENTER CHARTER SCHOOL
6,Public School,140600860817,SOUTH BUFFALO CHARTER SCHOOL
6,Public School,140600860838,TAPESTRY CHARTER SCHOOL
6,Public School,140600860851,BUFFALO UNITED CHARTER SCHOOL
6,Public School,140600860856,ENTERPRISE CHARTER SCHOOL
6,Public School,140600860861,BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL
6,Public School,140600860863,WESTERN NEW YORK MARITIME CHARTER SCHOOL
6,Public School,140600860868,ORACLE CHARTER SCHOOL
6,Public School,140600860874,WESTMINSTER COMMUNITY CHARTER SCHOOL
6,Public School,140600860896,ELMWOOD VILLAGE CHARTER SCHOOL
6,Public School,140600860911,ALOMA D JOHNSON CHARTER SCHOOL
6,Public School,140600860961,HEALTH SCIENCES CHARTER SCHOOL
6,Public School,140600860986,WEST BUFFALO CHARTER SCHOOL
6,Public School,140600861072,CHARTER SCHOOL OF INQUIRY
6,Public School,140701060004,UNION EAST ELEMENTARY SCHOOL
6,Public School,140701060006,CHEEKTOWAGA HIGH SCHOOL
6,Public School,140701060007,CHEEKTOWAGA MIDDLE SCHOOL
6,Public School,140701060008,PINE HILL EDUCATION CENTER
6,Public School,140702030003,MARYVALE PRIMARY SCHOOL
6,Public School,140702030004,MARYVALE INTERMEDIATE SCHOOL
6,Public School,140702030005,MARYVALE MIDDLE SCHOOL
6,Public School,140702030006,MARYVALE HIGH SCHOOL
6,Public School,140703020002,CLEVELAND HILL ELEMENTARY SCHOOL
6,Public School,140703020003,CLEVELAND HILL HIGH SCHOOL
6,Public School,140703020004,CLEVELAND HILL MIDDLE SCHOOL
6,Public School,140707030003,DEPEW HIGH SCHOOL
6,Public School,140707030004,DEPEW MIDDLE SCHOOL
6,Public School,140707030005,CAYUGA HEIGHTS ELEMENTARY SCHOOL
6,Public School,140709030001,THEODORE ROOSEVELT SCHOOL
6,Public School,140709030002,WOODROW WILSON ELEMENTARY SCHOOL
6,Public School,140709030003,JOHN F KENNEDY MIDDLE SCHOOL
6,Public School,140709030004,JOHN F KENNEDY SENIOR HIGH SCHOOL
6,Public School,140801060002,HARRIS HILL ELEMENTARY SCHOOL
6,Public School,140801060003,LEDGEVIEW ELEMENTARY SCHOOL
6,Public School,140801060005,SHERIDAN HILL ELEMENTARY SCHOOL
6,Public School,140801060006,CLARENCE SENIOR HIGH SCHOOL
6,Public School,140801060007,CLARENCE CENTER ELEMENTARY SCHOOL
6,Public School,140801060008,CLARENCE MIDDLE SCHOOL
6,Public School,141101060001,GRIFFITH INSTITUTE HIGH SCHOOL
6,Public School,141101060002,COLDEN ELEMENTARY SCHOOL
6,Public School,141101060003,SPRINGVILLE ELEMENTARY SCHOOL
6,Public School,141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL
6,Public School,141201060001,EDEN JUNIOR-SENIOR HIGH SCHOOL
6,Public School,141201060002,G L PRIESS PRIMARY SCHOOL
6,Public School,141201060005,EDEN ELEMENTARY SCHOOL
6,Public School,141301060002,IROQUOIS INTERMEDIATE SCHOOL
6,Public School,141301060003,MARILLA PRIMARY SCHOOL
6,Public School,141301060004,WALES PRIMARY SCHOOL
6,Public School,141301060005,IROQUOIS MIDDLE SCHOOL
6,Public School,141301060006,IROQUOIS SENIOR HIGH SCHOOL
6,Public School,141301060007,ELMA PRIMARY SCHOOL
6,Public School,141401060001,HIGHLAND ELEMENTARY SCHOOL
6,Public School,141401060003,LAKE SHORE SENIOR HIGH SCHOOL
6,Public School,141401060004,JOHN T WAUGH ELEMENTARY SCHOOL
6,Public School,141401060008,A J SCHMIDT ELEMENTARY SCHOOL
6,Public School,141401060009,LAKE SHORE MIDDLE SCHOOL
6,Public School,141501060001,HUTH ROAD SCHOOL
6,Public School,141501060003,KAEGEBEIN SCHOOL
6,Public School,141501060004,GRAND ISLAND SENIOR HIGH SCHOOL
6,Public School,141501060005,VERONICA E CONNOR MIDDLE SCHOOL
6,Public School,141501060006,CHARLOTTE SIDWAY SCHOOL
6,Public School,141601060001,ARMOR ELEMENTARY SCHOOL
6,Public School,141601060002,BOSTON VALLEY ELEMENTARY SCHOOL
6,Public School,141601060003,CHARLOTTE AVENUE ELEMENTARY SCHOOL
6,Public School,141601060004,UNION PLEASANT AVENUE ELEMENTARY SCHOOL
6,Public School,141601060006,HAMBURG MIDDLE SCHOOL
6,Public School,141601060007,HAMBURG HIGH SCHOOL
6,Public School,141604060003,BIG TREE ELEMENTARY SCHOOL
6,Public School,141604060004,BLASDELL ELEMENTARY SCHOOL
6,Public School,141604060005,CLOVERBANK ELEMENTARY SCHOOL
6,Public School,141604060006,PINEHURST ELEMENTARY SCHOOL
6,Public School,141604060007,FRONTIER MIDDLE SCHOOL
6,Public School,141604060008,FRONTIER SENIOR HIGH SCHOOL
6,Public School,141701040001,HOLLAND JUNIOR/SENIOR HIGH SCHOOL
6,Public School,141701040002,HAROLD O BRUMSTED ELEMENTARY SCHOOL
6,Public School,141800010005,LACKAWANNA MIDDLE SCHOOL
6,Public School,141800010008,LACKAWANNA HIGH SCHOOL
6,Public School,141800010010,TRUMAN ELEMENTARY SCHOOL
6,Public School,141800010011,MARTIN ROAD ELEMENTARY SCHOOL
6,Public School,141800860044,GLOBAL CONCEPTS CHARTER SCHOOL
6,Public School,141901060001,JOHN A SCIOLE ELEMENTARY SCHOOL
6,Public School,141901060004,COMO PARK ELEMENTARY SCHOOL
6,Public School,141901060005,COURT STREET ELEMENTARY SCHOOL
6,Public School,141901060006,HILLVIEW ELEMENTARY SCHOOL
6,Public School,141901060007,LANCASTER MIDDLE SCHOOL
6,Public School,141901060008,LANCASTER HIGH SCHOOL
6,Public School,141901060010,WILLIAM STREET SCHOOL
6,Public School,142101040001,AKRON ELEMENTARY SCHOOL
6,Public School,142101040002,AKRON HIGH SCHOOL
6,Public School,142101040003,AKRON MIDDLE SCHOOL
6,Public School,142201040001,NORTH COLLINS JUNIOR-SENIOR HIGH SCHOOL
6,Public School,142201040002,NORTH COLLINS ELEMENTARY SCHOOL
6,Public School,142301060001,WINDOM ELEMENTARY SCHOOL
6,Public School,142301060002,ORCHARD PARK MIDDLE SCHOOL
6,Public School,142301060003,EGGERT ROAD ELEMENTARY SCHOOL
6,Public School,142301060005,SOUTH DAVIS ELEMENTARY SCHOOL
6,Public School,142301060006,ORCHARD PARK HIGH SCHOOL
6,Public School,142301060007,ELLICOTT ROAD ELEMENTARY SCHOOL
6,Public School,142500010003,FLETCHER ELEMENTARY SCHOOL
6,Public School,142500010005,MULLEN ELEMENTARY SCHOOL
6,Public School,142500010007,RIVERVIEW ELEMENTARY SCHOOL
6,Public School,142500010009,TONAWANDA MIDDLE/HIGH SCHOOL
6,Public School,142601030002,ALEXANDER HAMILTON ELEMENTARY SCHOOL
6,Public School,142601030003,BEN FRANKLIN MIDDLE SCHOOL
6,Public School,142601030006,CHARLES A LINDBERGH ELEMENTARY SCHOOL
6,Public School,142601030011,HERBERT HOOVER MIDDLE SCHOOL
6,Public School,142601030013,HOLMES ELEMENTARY SCHOOL
6,Public School,142601030019,THEODORE ROOSEVELT ELEMENTARY SCHOOL
6,Public School,142601030020,THOMAS A EDISON ELEMENTARY SCHOOL
6,Public School,142601030022,KENMORE MIDDLE SCHOOL
6,Public School,142601030023,BEN FRANKLIN ELEMENTARY SCHOOL
6,Public School,142601030024,HERBERT HOOVER ELEMENTARY SCHOOL
6,Public School,142601030025,KENMORE EAST SENIOR HIGH SCHOOL
6,Public School,142601030026,KENMORE WEST SENIOR HIGH SCHOOL
6,Public School,142601860031,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES
6,Public School,142801060003,ALLENDALE ELEMENTARY SCHOOL
6,Public School,142801060005,EAST MIDDLE SCHOOL
6,Public School,142801060008,WINCHESTER ELEMENTARY SCHOOL
6,Public School,142801060010,WEST SENECA WEST SENIOR HIGH SCHOOL
6,Public School,142801060011,WEST MIDDLE SCHOOL
6,Public School,142801060015,CLINTON ELEMENTARY SCHOOL
6,Public School,142801060016,WEST SENECA EAST SENIOR HIGH SCHOOL
6,Public School,142801060017,NORTHWOOD ELEMENTARY SCHOOL
6,Public School,142801060018,WEST ELEMENTARY SCHOOL
6,Public School,150203040001,CROWN POINT CENTRAL SCHOOL
6,Public School,150301040001,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL
6,Public School,150601040001,KEENE CENTRAL SCHOOL
6,Public School,150801040001,MINERVA CENTRAL SCHOOL
6,Public School,150901040004,MORIAH JUNIOR-SENIOR HIGH SCHOOL
6,Public School,150901040007,MORIAH ELEMENTARY SCHOOL
6,Public School,151001040001,NEWCOMB CENTRAL SCHOOL
6,Public School,151102040001,LAKE PLACID JUNIOR-SENIOR HIGH SCHOOL
6,Public School,151102040002,LAKE PLACID ELEMENTARY SCHOOL
6,Public School,151401040001,SCHROON LAKE CENTRAL SCHOOL
6,Public School,151501060001,TICONDEROGA SENIOR HIGH SCHOOL
6,Public School,151501060003,TICONDEROGA ELEMENTARY SCHOOL
6,Public School,151501060007,TICONDEROGA MIDDLE SCHOOL
6,Public School,151601040001,WESTPORT CENTRAL SCHOOL
6,Public School,151701040001,WILLSBORO CENTRAL SCHOOL
6,Public School,160101060001,TUPPER LAKE MIDDLE-HIGH SCHOOL
6,Public School,160101060003,L P QUINN ELEMENTARY SCHOOL
6,Public School,160801040001,CHATEAUGAY ELEMENTARY SCHOOL
6,Public School,160801040002,CHATEAUGAY HIGH SCHOOL
6,Public School,161201040001,SAINT REGIS MOHAWK SCHOOL
6,Public School,161201040002,SALMON RIVER HIGH SCHOOL
6,Public School,161201040003,SALMON RIVER ELEMENTARY SCHOOL
6,Public School,161201040005,SALMON RIVER MIDDLE SCHOOL
6,Public School,161401060001,PETROVA ELEMENTARY SCHOOL
6,Public School,161401060002,SARANAC LAKE SENIOR HIGH SCHOOL
6,Public School,161401060003,SARANAC LAKE MIDDLE SCHOOL
6,Public School,161401060004,BLOOMINGDALE SCHOOL
6,Public School,161501060006,FLANDERS ELEMENTARY SCHOOL
6,Public School,161501060011,DAVIS ELEMENTARY SCHOOL
6,Public School,161501060014,FRANKLIN ACADEMY HIGH SCHOOL
6,Public School,161501060015,MALONE MIDDLE SCHOOL
6,Public School,161501060016,SAINT JOSEPH'S ELEMENTARY SCHOOL
6,Public School,161601040002,BRUSHTON-MOIRA HIGH SCHOOL
6,Public School,161601040003,BRUSHTON GRADE SCHOOL
6,Public School,161801040001,SAINT REGIS FALLS CENTRAL SCHOOL
6,Public School,170301020001,WHEELERVILLE SCHOOL
6,Public School,170500010004,BOULEVARD SCHOOL
6,Public School,260501060020,ATHENA MIDDLE SCHOOL
6,Public School,260501060023,ARCADIA MIDDLE SCHOOL
6,Public School,260501060024,PINE BROOK ELEMENTARY SCHOOL
6,Public School,260501861002,DISCOVERY CHARTER SCHOOL
6,Public School,260501861067,RENAISSANCE ACADEMY CHARTER SCHOOL OF THE ARTS
